entry_date,entry_price,direction,exit_date,exit_price,pnl
2023-01-23 00:00:00+05:30,18118.55,neutral,2023-01-30 00:00:00+05:30,17648.95,469.59999999999854
2023-01-30 00:00:00+05:30,17648.95,neutral,2023-02-06 00:00:00+05:30,17764.6,-115.64999999999782
2023-02-06 00:00:00+05:30,17764.6,neutral,2023-02-13 00:00:00+05:30,17770.9,-6.30000000000291
2023-02-13 00:00:00+05:30,17770.9,neutral,2023-02-20 00:00:00+05:30,17844.6,-73.69999999999709
2023-02-20 00:00:00+05:30,17844.6,neutral,2023-02-27 00:00:00+05:30,17392.7,451.8999999999978
2023-02-27 00:00:00+05:30,17392.7,neutral,2023-03-06 00:00:00+05:30,17711.45,-318.75
2023-03-06 00:00:00+05:30,17711.45,neutral,2023-03-13 00:00:00+05:30,17154.3,557.1500000000015
2023-03-13 00:00:00+05:30,17154.3,neutral,2023-03-20 00:00:00+05:30,16988.4,165.89999999999782
2023-03-20 00:00:00+05:30,16988.4,neutral,2023-03-27 00:00:00+05:30,16985.7,2.7000000000007276
2023-03-27 00:00:00+05:30,16985.7,neutral,2023-04-03 00:00:00+05:30,17398.05,-412.34999999999854
2023-04-03 00:00:00+05:30,17398.05,neutral,2023-04-10 00:00:00+05:30,17624.05,-226.0
2023-04-10 00:00:00+05:30,17624.05,neutral,2023-04-17 00:00:00+05:30,17706.85,-82.79999999999927
2023-04-17 00:00:00+05:30,17706.85,neutral,2023-04-24 00:00:00+05:30,17743.4,-36.55000000000291
2023-04-25 00:00:00+05:30,17769.25,neutral,2023-05-02 00:00:00+05:30,18147.65,-378.40000000000146
2023-05-02 00:00:00+05:30,18147.65,neutral,2023-05-08 00:00:00+05:30,18264.4,-116.75
2023-05-08 00:00:00+05:30,18264.4,neutral,2023-05-15 00:00:00+05:30,18398.85,-134.4499999999971
2023-05-15 00:00:00+05:30,18398.85,neutral,2023-05-22 00:00:00+05:30,18314.4,84.44999999999709
2023-05-22 00:00:00+05:30,18314.4,neutral,2023-05-29 00:00:00+05:30,18598.65,-284.25
2023-05-29 00:00:00+05:30,18598.65,neutral,2023-06-05 00:00:00+05:30,18593.85,4.80000000000291
2023-06-05 00:00:00+05:30,18593.85,neutral,2023-06-12 00:00:00+05:30,18601.5,-7.650000000001455
2023-06-12 00:00:00+05:30,18601.5,neutral,2023-06-19 00:00:00+05:30,18754.2,-152.70000000000073
2023-06-19 00:00:00+05:30,18754.2,neutral,2023-06-26 00:00:00+05:30,18694.7,59.5
2023-06-26 00:00:00+05:30,18694.7,neutral,2023-07-03 00:00:00+05:30,19330.65,-635.9500000000007
2023-07-03 00:00:00+05:30,19330.65,neutral,2023-07-10 00:00:00+05:30,19367.85,-37.19999999999709
2023-07-10 00:00:00+05:30,19367.85,neutral,2023-07-17 00:00:00+05:30,19719.1,-351.25
2023-07-21 00:00:00+05:30,19780.9,neutral,2023-07-26 00:00:00+05:30,19773.1,7.80000000000291
2023-07-26 00:00:00+05:30,19773.1,neutral,2023-07-31 00:00:00+05:30,19740.75,32.349999999998545
2023-07-31 00:00:00+05:30,19740.75,neutral,2023-08-07 00:00:00+05:30,19597.95,142.79999999999927
2023-08-07 00:00:00+05:30,19597.95,neutral,2023-08-14 00:00:00+05:30,19413.65,184.29999999999927
2023-08-14 00:00:00+05:30,19413.65,neutral,2023-08-21 00:00:00+05:30,19380.15,33.5
2023-08-21 00:00:00+05:30,19380.15,neutral,2023-08-28 00:00:00+05:30,19302.65,77.5
2023-08-28 00:00:00+05:30,19302.65,neutral,2023-09-04 00:00:00+05:30,19528.8,-226.14999999999782
2023-09-04 00:00:00+05:30,19528.8,neutral,2023-09-11 00:00:00+05:30,19996.35,-467.5499999999993
2023-09-11 00:00:00+05:30,19996.35,neutral,2023-09-18 00:00:00+05:30,20133.3,-136.95000000000073
2023-09-20 00:00:00+05:30,19901.4,neutral,2023-09-25 00:00:00+05:30,19674.55,226.85000000000218
2023-09-25 00:00:00+05:30,19674.55,neutral,2023-10-03 00:00:00+05:30,19528.75,145.79999999999927
2023-10-03 00:00:00+05:30,19528.75,neutral,2023-10-09 00:00:00+05:30,19512.35,16.400000000001455
2023-10-09 00:00:00+05:30,19512.35,neutral,2023-10-16 00:00:00+05:30,19731.75,-219.40000000000146
2023-10-16 00:00:00+05:30,19731.75,neutral,2023-10-23 00:00:00+05:30,19281.75,450.0
2023-10-23 00:00:00+05:30,19281.75,neutral,2023-10-30 00:00:00+05:30,19140.9,140.84999999999854
2023-10-30 00:00:00+05:30,19140.9,neutral,2023-11-06 00:00:00+05:30,19411.75,-270.84999999999854
2023-11-06 00:00:00+05:30,19411.75,neutral,2023-11-12 00:00:00+05:30,19525.55,-113.79999999999927
2023-11-12 00:00:00+05:30,19525.55,neutral,2023-11-17 00:00:00+05:30,19731.8,-206.25
2023-11-17 00:00:00+05:30,19731.8,neutral,2023-11-22 00:00:00+05:30,19811.85,-80.04999999999927
2023-11-23 00:00:00+05:30,19802.0,neutral,2023-11-28 00:00:00+05:30,19889.7,-87.70000000000073
2023-11-28 00:00:00+05:30,19889.7,neutral,2023-12-04 00:00:00+05:30,20686.8,-797.0999999999985
2023-12-20 00:00:00+05:30,21150.15,neutral,2023-12-26 00:00:00+05:30,21441.35,-291.1999999999971
2023-12-26 00:00:00+05:30,21441.35,neutral,2024-01-01 00:00:00+05:30,21741.9,-300.5500000000029
2024-01-01 00:00:00+05:30,21741.9,neutral,2024-01-08 00:00:00+05:30,21513.0,228.90000000000146
2024-01-08 00:00:00+05:30,21513.0,neutral,2024-01-15 00:00:00+05:30,22097.45,-584.4500000000007
2024-01-15 00:00:00+05:30,22097.45,neutral,2024-01-20 00:00:00+05:30,21571.8,525.6500000000015
2024-01-20 00:00:00+05:30,21571.8,neutral,2024-01-25 00:00:00+05:30,21352.6,219.20000000000073
2024-01-25 00:00:00+05:30,21352.6,neutral,2024-01-30 00:00:00+05:30,21522.1,-169.5
2024-01-30 00:00:00+05:30,21522.1,neutral,2024-02-05 00:00:00+05:30,21771.7,-249.60000000000218
2024-02-05 00:00:00+05:30,21771.7,neutral,2024-02-12 00:00:00+05:30,21616.05,155.65000000000146
2024-02-12 00:00:00+05:30,21616.05,neutral,2024-02-19 00:00:00+05:30,22122.25,-506.2000000000007
2024-02-19 00:00:00+05:30,22122.25,neutral,2024-02-26 00:00:00+05:30,22122.05,0.2000000000007276
2024-02-26 00:00:00+05:30,22122.05,neutral,2024-03-02 00:00:00+05:30,22378.4,-256.3500000000022
2024-03-02 00:00:00+05:30,22378.4,neutral,2024-03-07 00:00:00+05:30,22493.55,-115.14999999999782
2024-03-07 00:00:00+05:30,22493.55,neutral,2024-03-12 00:00:00+05:30,22335.7,157.84999999999854
2024-03-12 00:00:00+05:30,22335.7,neutral,2024-03-18 00:00:00+05:30,22055.7,280.0
2024-03-18 00:00:00+05:30,22055.7,neutral,2024-03-26 00:00:00+05:30,22004.7,51.0
2024-03-26 00:00:00+05:30,22004.7,neutral,2024-04-01 00:00:00+05:30,22462.0,-457.2999999999993
2024-04-01 00:00:00+05:30,22462.0,neutral,2024-04-08 00:00:00+05:30,22666.3,-204.29999999999927
2024-04-08 00:00:00+05:30,22666.3,neutral,2024-04-15 00:00:00+05:30,22272.5,393.7999999999993
2024-04-15 00:00:00+05:30,22272.5,neutral,2024-04-22 00:00:00+05:30,22336.4,-63.900000000001455
2024-04-22 00:00:00+05:30,22336.4,neutral,2024-04-29 00:00:00+05:30,22643.4,-307.0
2024-04-29 00:00:00+05:30,22643.4,neutral,2024-05-06 00:00:00+05:30,22442.7,200.70000000000073
2024-05-06 00:00:00+05:30,22442.7,neutral,2024-05-13 00:00:00+05:30,22104.05,338.65000000000146
2024-05-13 00:00:00+05:30,22104.05,neutral,2024-05-18 00:00:00+05:30,22506.8,-402.75
2024-05-18 00:00:00+05:30,22506.8,neutral,2024-05-23 00:00:00+05:30,22967.65,-460.8500000000022
2024-05-23 00:00:00+05:30,22967.65,neutral,2024-05-28 00:00:00+05:30,22888.15,79.5
2024-05-28 00:00:00+05:30,22888.15,neutral,2024-06-03 00:00:00+05:30,23263.9,-375.75
2024-06-03 00:00:00+05:30,23263.9,neutral,2024-06-10 00:00:00+05:30,23259.2,4.700000000000728
2024-06-10 00:00:00+05:30,23259.2,neutral,2024-06-18 00:00:00+05:30,23557.9,-298.7000000000007
2024-06-18 00:00:00+05:30,23557.9,neutral,2024-06-24 00:00:00+05:30,23537.85,20.05000000000291
2024-06-24 00:00:00+05:30,23537.85,neutral,2024-07-01 00:00:00+05:30,24141.95,-604.1000000000022
2024-07-19 00:00:00+05:30,24530.9,neutral,2024-07-24 00:00:00+05:30,24413.5,117.40000000000146
2024-07-24 00:00:00+05:30,24413.5,neutral,2024-07-29 00:00:00+05:30,24836.1,-422.59999999999854
2024-07-29 00:00:00+05:30,24836.1,neutral,2024-08-05 00:00:00+05:30,24055.6,780.5
2024-08-05 00:00:00+05:30,24055.6,neutral,2024-08-12 00:00:00+05:30,24347.0,-291.40000000000146
2024-08-12 00:00:00+05:30,24347.0,neutral,2024-08-19 00:00:00+05:30,24572.65,-225.65000000000146
2024-08-19 00:00:00+05:30,24572.65,neutral,2024-08-26 00:00:00+05:30,25010.6,-437.9499999999971
2024-08-26 00:00:00+05:30,25010.6,neutral,2024-09-02 00:00:00+05:30,25278.7,-268.1000000000022
2024-09-06 00:00:00+05:30,24852.15,neutral,2024-09-11 00:00:00+05:30,24918.45,-66.29999999999927
2024-09-11 00:00:00+05:30,24918.45,neutral,2024-09-16 00:00:00+05:30,25383.75,-465.2999999999993
2024-09-16 00:00:00+05:30,25383.75,neutral,2024-09-23 00:00:00+05:30,25939.05,-555.2999999999993
2024-09-23 00:00:00+05:30,25939.05,neutral,2024-09-30 00:00:00+05:30,25810.85,128.20000000000073
2024-09-30 00:00:00+05:30,25810.85,neutral,2024-10-07 00:00:00+05:30,24795.75,1015.0999999999985
2024-10-07 00:00:00+05:30,24795.75,neutral,2024-10-14 00:00:00+05:30,25127.95,-332.2000000000007
2024-10-14 00:00:00+05:30,25127.95,neutral,2024-10-21 00:00:00+05:30,24781.1,346.8500000000022
2024-10-21 00:00:00+05:30,24781.1,neutral,2024-10-28 00:00:00+05:30,24339.15,441.9499999999971
2024-10-28 00:00:00+05:30,24339.15,neutral,2024-11-04 00:00:00+05:30,23995.35,343.8000000000029
2024-11-04 00:00:00+05:30,23995.35,neutral,2024-11-11 00:00:00+05:30,24141.3,-145.95000000000073
2024-11-11 00:00:00+05:30,24141.3,neutral,2024-11-18 00:00:00+05:30,23453.8,687.5
2024-11-18 00:00:00+05:30,23453.8,neutral,2024-11-25 00:00:00+05:30,24221.9,-768.1000000000022
2024-11-25 00:00:00+05:30,24221.9,neutral,2024-12-02 00:00:00+05:30,24276.05,-54.14999999999782
2024-12-02 00:00:00+05:30,24276.05,neutral,2024-12-09 00:00:00+05:30,24619.0,-342.9500000000007
2024-12-09 00:00:00+05:30,24619.0,neutral,2024-12-16 00:00:00+05:30,24668.25,-49.25
2024-12-16 00:00:00+05:30,24668.25,neutral,2024-12-23 00:00:00+05:30,23753.45,914.7999999999993
2024-12-23 00:00:00+05:30,23753.45,neutral,2024-12-30 00:00:00+05:30,23644.9,108.54999999999927
2024-12-30 00:00:00+05:30,23644.9,neutral,2025-01-06 00:00:00+05:30,23616.05,28.850000000002183
2025-01-06 00:00:00+05:30,23616.05,neutral,2025-01-13 00:00:00+05:30,23085.95,530.0999999999985
2025-01-13 00:00:00+05:30,23085.95,neutral,2025-01-20 00:00:00+05:30,23344.75,-258.7999999999993
2025-01-20 00:00:00+05:30,23344.75,neutral,2025-01-27 00:00:00+05:30,22829.15,515.5999999999985
2025-01-27 00:00:00+05:30,22829.15,neutral,2025-02-01 00:00:00+05:30,23482.15,-653.0
2025-02-01 00:00:00+05:30,23482.15,neutral,2025-02-06 00:00:00+05:30,23603.35,-121.19999999999709
2025-02-06 00:00:00+05:30,23603.35,neutral,2025-02-11 00:00:00+05:30,23071.8,531.5499999999993
2025-02-11 00:00:00+05:30,23071.8,neutral,2025-02-17 00:00:00+05:30,22959.5,112.29999999999927
2025-02-17 00:00:00+05:30,22959.5,neutral,2025-02-24 00:00:00+05:30,22553.35,406.15000000000146
2025-03-05 00:00:00+05:30,22337.3,neutral,2025-03-10 00:00:00+05:30,22460.3,-123.0
2025-03-10 00:00:00+05:30,22460.3,neutral,2025-03-17 00:00:00+05:30,22508.75,-48.45000000000073
2025-03-17 00:00:00+05:30,22508.75,neutral,2025-03-24 00:00:00+05:30,23658.35,-1149.5999999999985
2025-03-27 00:00:00+05:30,23591.95,neutral,2025-04-01 00:00:00+05:30,23165.7,426.25
2025-04-01 00:00:00+05:30,23165.7,neutral,2025-04-07 00:00:00+05:30,22161.6,1004.1000000000022
2025-04-07 00:00:00+05:30,22161.6,neutral,2025-04-15 00:00:00+05:30,23328.55,-1166.9500000000007
2025-04-15 00:00:00+05:30,23328.55,neutral,2025-04-21 00:00:00+05:30,24125.55,-797.0
2025-04-21 00:00:00+05:30,24125.55,neutral,2025-04-28 00:00:00+05:30,24328.5,-202.95000000000073
2025-04-28 00:00:00+05:30,24328.5,neutral,2025-05-05 00:00:00+05:30,24461.15,-132.65000000000146
2025-05-07 00:00:00+05:30,24414.4,neutral,2025-05-12 00:00:00+05:30,24924.7,-510.2999999999993
2025-05-12 00:00:00+05:30,24924.7,neutral,2025-05-19 00:00:00+05:30,24945.45,-20.75
2025-05-19 00:00:00+05:30,24945.45,neutral,2025-05-26 00:00:00+05:30,25001.15,-55.70000000000073
2025-05-26 00:00:00+05:30,25001.15,neutral,2025-06-02 00:00:00+05:30,24716.6,284.5500000000029
2025-06-02 00:00:00+05:30,24716.6,neutral,2025-06-09 00:00:00+05:30,25103.2,-386.6000000000022
2025-06-09 00:00:00+05:30,25103.2,neutral,2025-06-16 00:00:00+05:30,24946.5,156.70000000000073
2025-06-16 00:00:00+05:30,24946.5,neutral,2025-06-23 00:00:00+05:30,24971.9,-25.400000000001455
2025-06-23 00:00:00+05:30,24971.9,neutral,2025-06-30 00:00:00+05:30,25517.05,-545.1499999999978
2025-06-30 00:00:00+05:30,25517.05,neutral,2025-07-07 00:00:00+05:30,25461.3,55.75
2025-07-07 00:00:00+05:30,25461.3,neutral,2025-07-14 00:00:00+05:30,25082.3,379.0
2025-07-14 00:00:00+05:30,25082.3,neutral,2025-07-21 00:00:00+05:30,25090.7,-8.400000000001455
2025-07-21 00:00:00+05:30,25090.7,neutral,2025-07-28 00:00:00+05:30,24680.9,409.7999999999993
2025-07-28 00:00:00+05:30,24680.9,neutral,2025-08-04 00:00:00+05:30,24722.75,-41.849999999998545
2025-08-04 00:00:00+05:30,24722.75,neutral,2025-08-11 00:00:00+05:30,24585.05,137.70000000000073
2025-08-11 00:00:00+05:30,24585.05,neutral,2025-08-18 00:00:00+05:30,24876.95,-291.90000000000146
2025-08-18 00:00:00+05:30,24876.95,neutral,2025-08-25 00:00:00+05:30,24967.75,-90.79999999999927
2025-08-25 00:00:00+05:30,24967.75,neutral,,,
